Id,price,discountedPrice,myntraRating,brandName,age,gender,color,season,usage,articleType,isEMIEnabled,isReturnable,isExchangeable
30637,1295.0,1295.0,0,Nike,Adults-Women,Women,Red,Summer,Sports,Shorts,False,True,True
32504,1549.0,1549.0,0,SCULLERS,Adults-Men,Men,Purple,Summer,Casual,Shirts,True,True,True
11786,649.0,649.0,0,Vishudh,Adults-Women,Women,Blue,Fall,Ethnic,Kurtas,False,True,True
57193,1800.0,1800.0,0,Elle,Adults-Women,Women,Pink,Summer,Casual,Tunics,False,True,True
10654,699.0,699.0,1,Doodle,Kids-Girls,Women,Blue,Fall,Casual,Skirts,True,True,True
40124,699.0,349.0,0,Gini and Jony,Kids-Boys,Boys,Blue,Summer,Casual,Tshirts,True,True,True
15326,1095.0,1095.0,1,Nike,Adults-Men,Men,Grey,Fall,Sports,Tshirts,True,True,True
21113,1799.0,1799.0,1,s.Oliver,Adults-Women,Women,Blue,Fall,Casual,Tops,False,True,True
4771,799.0,799.0,1,ADIDAS,Adults-Women,Women,Purple,Summer,Sports,Tshirts,True,True,True
44584,2599.0,2599.0,0,Lee,Adults-Men,Men,Blue,Summer,Casual,Jeans,True,True,True
53533,495.0,495.0,1,Amante,Adults-Women,Women,Black,Summer,Casual,Briefs,False,True,True
9852,1599.0,1599.0,0,Indian Terrain,Adults-Men,Men,Beige,Fall,Formal,Trousers,True,True,True
17471,225.0,225.0,0,Beyouty,Adults-Women,Women,White,Summer,Casual,Bra,False,True,True
23644,499.0,499.0,0,Music,Adults-Men,Men,Off White,Spring,Casual,Tshirts,True,True,True
6026,1299.0,1299.0,0,United Colors of Benetton,Adults-Men,Men,Black,Summer,Casual,Tshirts,True,True,True
22796,1499.0,1499.0,0,Manchester United,Adults-Men,Men,Green,Fall,Casual,Tshirts,True,True,True
2486,899.0,899.0,1,Puma,Adults-Women,Women,Green,Fall,Casual,Tops,False,True,True
54716,399.0,399.0,0,Shree,Adults-Women,Women,Beige,Fall,Ethnic,Kurtas,False,True,True
12103,1099.0,1099.0,1,W,Adults-Women,Women,Brown,Fall,Ethnic,Kurtis,False,True,True
42673,599.0,599.0,1,Alma,Adults-Women,Women,White,Summer,Ethnic,Kurtas,False,True,True
6214,999.0,999.0,0,Lee,Adults-Men,Men,Green,Summer,Casual,Tshirts,True,True,True
51056,350.0,350.0,1,Enamor,Adults-Women,Women,Pink,Fall,Casual,Briefs,False,True,True
16791,974.0,487.0,0,HIGHLANDER,Adults-Men,Men,Blue,Fall,Casual,Shirts,True,True,True
26938,299.0,299.0,1,Jealous 21,Adults-Women,Women,Black,Summer,Casual,Tshirts,True,True,True
43593,799.0,359.0,1,Gini and Jony,Kids-Girls,Girls,Pink,Summer,Casual,Tshirts,True,True,True
3766,599.0,599.0,1,Status Quo,Adults-Men,Men,Red,Summer,Casual,Tshirts,True,True,True
12331,2249.0,2249.0,0,SPYKAR,Adults-Women,Women,Blue,Fall,Casual,Jeans,True,True,True
56273,299.0,299.0,0,Biara,Adults-Women,Women,Blue,Summer,Casual,Bra,False,True,True
25781,999.0,999.0,0,Arrow,Adults-Men,Men,Black,Summer,Formal,Suspenders,False,True,True
10466,799.0,799.0,1,Flying Machine,Adults-Men,Men,Grey,Fall,Casual,Tshirts,True,True,True
45664,350.0,350.0,0,Park Avenue,Adults-Men,Men,Grey Melange,Summer,Casual,Innerwear Vests,False,True,True
15114,1599.0,1599.0,0,Arrow,Adults-Men,Men,Charcoal,Fall,Formal,Trousers,True,True,True
5491,649.0,649.0,1,Mr. Men Little Miss,Adults-Men,Men,Purple,Summer,Casual,Tshirts,True,True,True
39118,499.0,499.0,0,Aneri,Adults-Women,Women,Black,Fall,Casual,Leggings,False,True,True
41002,599.0,299.0,1,Gini and Jony,Kids-Girls,Girls,Blue,Summer,Casual,Skirts,True,True,True
11772,949.0,949.0,1,Lee,Adults-Men,Men,Black,Fall,Casual,Tshirts,True,True,True
24495,899.0,899.0,1,Mother Earth,Adults-Women,Women,Magenta,Fall,Ethnic,Kurtas,False,True,True
57167,1400.0,1400.0,0,Elle,Adults-Women,Women,Teal,Summer,Casual,Tshirts,True,True,True
52415,689.0,689.0,1,Red Rose,Adults-Women,Women,Pink,Winter,Casual,Night suits,False,True,True
4785,999.0,999.0,1,ADIDAS,Adults-Men,Men,Grey,Summer,Sports,Shorts,False,True,True
14200,1299.0,454.0,1,AND,Adults-Women,Women,Black,Fall,Casual,Tops,False,True,True
50342,399.0,399.0,0,AURELIA,Adults-Women,Women,Purple,Summer,Ethnic,Kurtis,False,True,True
34607,195.0,195.0,0,Hanes,Adults-Men,Men,Black,Summer,Casual,Briefs,False,True,True
22762,1699.0,849.0,1,Biba,Adults-Women,Women,Navy Blue,Fall,Ethnic,Kurtis,False,True,True
16557,2199.0,2199.0,1,Basics,Adults-Men,Men,Navy Blue,Fall,Casual,Sweatshirts,True,True,True
27210,749.0,749.0,1,Doodle,Kids-Boys,Men,Green,Summer,Casual,Shirts,True,True,True
8148,1039.0,519.0,0,HIGHLANDER,Adults-Men,Men,Blue,Summer,Casual,Shirts,True,True,True
34435,399.0,399.0,0,Myntra,Adults-Women,Women,White,Summer,Casual,Tshirts,True,True,True
46015,660.0,660.0,1,Fabindia,Adults-Women,Women,White,Summer,Ethnic,Kurtas,False,True,True
13217,699.0,349.0,1,Palm Tree,Kids-Boys,Men,White,Fall,Casual,Shirts,True,True,True
27022,1799.0,1799.0,0,Jealous 21,Adults-Women,Women,Blue,Summer,Casual,Jeans,True,True,True
28856,499.0,199.0,0,Proline,Adults-Men,Men,Mustard,Summer,Casual,Tshirts,True,True,True
31147,1099.0,494.0,1,Gini and Jony,Kids-Boys,Boys,Blue,Summer,Casual,Shirts,True,True,True
3792,699.0,699.0,0,Basics,Adults-Men,Men,Navy Blue,Summer,Casual,Tshirts,True,True,True
56287,429.0,429.0,0,Biara,Adults-Women,Women,White,Summer,Casual,Bra,False,True,True
11540,899.0,899.0,1,W,Adults-Women,Women,Purple,Summer,Ethnic,Kurtas,False,True,True
25775,795.0,795.0,0,Lino Perros,Adults-Men,Men,Black,Summer,Formal,Suspenders,False,True,True
10492,899.0,449.0,1,Flying Machine,Adults-Women,Women,Orange,Fall,Casual,Shirts,True,True,True
57355,895.0,537.0,0,Amante,Adults-Women,Women,Black,Winter,Casual,Bra,False,True,True
20207,1595.0,1595.0,1,Wrangler,Adults-Women,Women,Green,Fall,Casual,Sweatshirts,True,True,True
14032,1495.0,1495.0,1,Nike,Adults-Men,Men,Black,Fall,Sports,Tshirts,True,True,True
7756,699.0,699.0,1,Indigo Nation,Adults-Men,Men,Black,Fall,Casual,Tshirts,True,True,True
6684,1499.0,1499.0,0,United Colors of Benetton,Adults-Women,Women,Yellow,Summer,Casual,Tshirts,True,True,True
54988,690.0,690.0,0,Femella,Adults-Women,Women,Pink,Fall,Casual,Tops,False,True,True
34051,699.0,349.0,0,Palm Tree,Kids-Boys,Boys,Maroon,Summer,Casual,Shirts,True,True,True
50514,209.0,209.0,0,Chromozome,Adults-Men,Men,Grey Melange,Winter,Casual,Trunk,False,True,True
22908,324.0,324.0,1,Mark Taylor,Adults-Men,Men,White,Fall,Casual,Tshirts,True,True,True
27446,299.0,299.0,0,Jockey,Adults-Women,Women,Green,Winter,Casual,Tshirts,True,True,True
33274,399.0,199.0,0,Gini and Jony,Kids-Girls,Girls,Black,Summer,Casual,Leggings,False,True,True
41654,519.0,519.0,1,Mark Taylor,Adults-Men,Men,Purple,Summer,Formal,Shirts,True,True,True
53391,499.0,499.0,1,AURELIA,Adults-Women,Women,White,Summer,Ethnic,Kurtas,False,True,True
5001,1099.0,494.0,1,Gini and Jony,Kids-Girls,Women,Blue,Summer,Casual,Capris,False,True,True
44928,2495.0,2495.0,1,Jack & Jones,Adults-Men,Men,Red,Summer,Casual,Shirts,True,True,True
33046,899.0,899.0,0,Mother Earth,Adults-Women,Women,Pink,Summer,Ethnic,Kurtas,False,True,True
11316,3199.0,3199.0,1,United Colors of Benetton,Adults-Women,Women,Beige,Fall,Casual,Trousers,True,True,True
5233,799.0,799.0,0,Classic Polo,Adults-Men,Men,Yellow,Summer,Casual,Tshirts,True,True,True
14664,1599.0,1599.0,0,Basics,Adults-Men,Men,Red,Fall,Casual,Shirts,True,True,True
52071,499.0,499.0,1,Myntra,Adults-Men,Men,Blue,Summer,Casual,Tshirts,True,True,True
21583,1169.0,467.0,0,LOCOMOTIVE,Adults-Men,Men,Black,Summer,Casual,Jeans,True,True,True
7564,1195.0,1195.0,1,Nike,Adults-Men,Men,Blue,Summer,Sports,Tshirts,True,True,True
16133,311.0,124.0,0,Tokyo Talkies,Adults-Women,Women,Grey,Fall,Casual,Tops,False,True,True
18895,1899.0,1899.0,1,Arrow Woman,Adults-Women,Women,Grey,Fall,Casual,Dresses,True,True,True
34263,1230.0,1230.0,1,Fabindia,Adults-Women,Women,Green,Summer,Ethnic,Dupatta,False,True,True
12593,275.0,275.0,1,Tantra,Kids-Unisex,Unisex,Blue,Fall,Casual,Tshirts,True,True,True
43331,1499.0,1499.0,1,United Colors of Benetton,Adults-Women,Women,Pink,Summer,Casual,Dresses,True,True,True
13441,799.0,799.0,0,United Colors of Benetton,Adults-Men,Men,White,Summer,Casual,Tshirts,True,True,True
10459,799.0,399.0,1,Flying Machine,Adults-Men,Men,Pink,Fall,Casual,Tshirts,True,True,True
30862,760.0,760.0,1,Fabindia,Adults-Women,Women,Orange,Summer,Ethnic,Kurtas,False,True,True
29173,1099.0,1099.0,1,United Colors of Benetton,Kids-Girls,Girls,Green,Summer,Casual,Skirts,True,True,True
26907,799.0,799.0,1,Jealous 21,Adults-Women,Women,White,Summer,Casual,Tops,False,True,True
18634,899.0,899.0,1,Puma,Adults-Men,Men,Red,Fall,Casual,Tshirts,True,True,True
9263,1599.0,1599.0,1,SCULLERS,Adults-Men,Men,Purple,Fall,Casual,Shirts,True,True,True
50987,350.0,350.0,1,Enamor,Adults-Women,Women,Purple,Fall,Casual,Briefs,False,True,True
3759,649.0,649.0,1,Status Quo,Adults-Men,Men,Purple,Summer,Casual,Tshirts,True,True,True
48376,2999.0,2999.0,1,French Connection,Adults-Men,Men,Blue,Summer,Casual,Trousers,True,True,True
26309,699.0,559.0,1,Proline,Adults-Men,Men,Coffee Brown,Fall,Casual,Tshirts,True,True,True
8183,1039.0,415.0,1,LOCOMOTIVE,Adults-Men,Men,Blue,Summer,Casual,Shirts,True,True,True
21910,1499.0,1499.0,0,Biba,Adults-Women,Women,Red,Fall,Ethnic,Kurta Sets,False,True,True
15319,5395.0,5395.0,1,Nike,Adults-Men,Men,Navy Blue,Fall,Casual,Jackets,True,True,True
57990,1950.0,780.0,0,Latin Quarters,Adults-Women,Women,Pink,Fall,Casual,Dresses,True,True,True
40927,2099.0,839.0,0,Gini and Jony,Kids-Boys,Boys,Blue,Summer,Casual,Jeans,True,True,True
3933,399.0,399.0,1,Jealous 21,Adults-Women,Women,Blue,Summer,Casual,Tshirts,True,True,True
42228,1099.0,1099.0,1,Sepia,Adults-Women,Women,White,Summer,Casual,Tops,False,True,True
30608,1895.0,1895.0,1,Nike,Adults-Men,Men,Navy Blue,Summer,Casual,Track Pants,True,True,True
1658,3795.0,3795.0,1,Nike,Adults-Men,Men,Blue,Fall,Sports,Jackets,True,True,True
52886,2798.0,2798.0,0,FNF,Adults-Women,Women,Green,Fall,Ethnic,Sarees,True,True,True
45831,549.0,549.0,0,Vishudh,Adults-Women,Women,White,Summer,Ethnic,Kurtas,False,True,True
59452,1799.0,1799.0,1,Arrow New York,Adults-Men,Men,Blue,Fall,Formal,Shirts,True,True,True
32963,599.0,599.0,1,Angry Birds,Adults-Men,Men,Blue,Summer,Casual,Tshirts,True,True,True
4924,799.0,359.0,1,Gini and Jony,Kids-Girls,Women,White,Summer,Casual,Tops,False,True,True
39785,999.0,999.0,0,Peter England,Adults-Men,Men,Blue,Summer,Formal,Shirts,True,True,True
10801,1595.0,1595.0,1,Wrangler,Adults-Men,Men,Blue,Fall,Casual,Shirts,True,True,True
59660,4550.0,4550.0,0,FNF,Adults-Women,Women,Purple,Fall,Ethnic,Sarees,True,True,True
42826,225.0,225.0,0,Little Miss Intimates,Adults-Women,Women,Pink,Summer,Casual,Briefs,False,True,True
54943,845.0,845.0,0,Do u speak green,Adults-Men,Men,Green,Summer,Casual,Tshirts,True,True,True
48520,2299.0,2299.0,0,French Connection,Adults-Women,Women,Red,Summer,Casual,Tops,False,True,True
9607,949.0,949.0,1,Indigo Nation,Adults-Men,Men,Purple,Fall,Casual,Shirts,True,True,True
19978,999.0,999.0,0,United Colors of Benetton,Adults-Men,Men,Black,Summer,Casual,Tshirts,True,True,True
22339,849.0,849.0,0,John Players,Adults-Men,Men,Grey,Fall,Casual,Tshirts,True,True,True
50719,399.0,399.0,1,Doodle,Kids-Girls,Girls,Red,Summer,Casual,Tops,False,True,True
6489,1299.0,1299.0,1,ADIDAS,Adults-Men,Men,Yellow,Summer,Casual,Tshirts,True,True,True
26799,2599.0,2599.0,0,Arrow,Adults-Men,Men,Beige,Summer,Formal,Shirts,True,True,True
49634,1749.0,799.0,1,Mineral,Adults-Women,Women,Blue,Summer,Casual,Dresses,True,True,True
2029,899.0,899.0,0,ADIDAS,Adults-Men,Men,Blue,Fall,Sports,Tshirts,True,True,True
44917,1499.0,1499.0,0,Puma,Adults-Men,Men,Blue,Summer,Casual,Track Pants,True,True,True
33079,999.0,999.0,1,U.S. Polo Assn. Denim Co.,Adults-Men,Men,Green,Summer,Casual,Tshirts,True,True,True
38491,199.0,99.0,0,Gini and Jony,Kids-Boys,Boys,White,Summer,Casual,Tshirts,True,True,True
39543,699.0,699.0,0,Bwitch,Adults-Women,Women,Red,Winter,Casual,Bra,False,True,True
11329,2499.0,2499.0,1,United Colors of Benetton,Adults-Men,Men,Grey,Fall,Casual,Trousers,True,True,True
58574,799.0,799.0,1,Puma,Adults-Women,Women,Black,Summer,Casual,Tshirts,True,True,True
15789,99.0,99.0,0,Facit,Adults-Men,Men,Grey,Summer,Casual,Briefs,False,True,True
25920,390.0,390.0,1,Femella,Adults-Women,Women,Green,Summer,Casual,Tshirts,True,True,True
5802,1099.0,1099.0,1,ADIDAS,Adults-Men,Men,Blue,Summer,Casual,Tshirts,True,True,True
32399,1699.0,1699.0,0,Arrow Woman,Adults-Women,Women,White,Summer,Casual,Tops,False,True,True
39771,1199.0,1199.0,0,Peter England,Adults-Men,Men,White,Summer,Casual,Shirts,True,True,True
36739,899.0,899.0,1,SPYKAR,Adults-Women,Women,White,Summer,Casual,Tshirts,True,True,True
59694,1400.0,700.0,0,Avirate,Adults-Women,Women,Black,Summer,Casual,Briefs,False,True,True
7769,3995.0,3995.0,1,Nike,Adults-Men,Men,Red,Summer,Sports,Jackets,True,True,True
8721,899.0,899.0,1,Indigo Nation,Adults-Men,Men,White,Fall,Casual,Shirts,True,True,True
27479,399.0,399.0,0,Jockey,Adults-Women,Women,White,Winter,Casual,Bra,False,True,True
39315,449.0,224.0,0,Gini and Jony,Kids-Boys,Boys,Yellow,Summer,Casual,Tshirts,True,True,True
24698,1299.0,1299.0,1,Probase,Adults-Men,Men,White,Fall,Casual,Shirts,True,True,True
20238,845.0,845.0,1,Wrangler,Adults-Women,Women,Blue,Fall,Casual,Tshirts,True,True,True
28055,159.0,159.0,0,Jockey,Adults-Men,Men,Red,Summer,Casual,Briefs,False,True,True
30896,430.0,430.0,1,Fabindia,Adults-Women,Women,Beige,Summer,Ethnic,Salwar,False,True,True
29187,2299.0,2299.0,0,United Colors of Benetton,Adults-Women,Women,Peach,Summer,Casual,Tops,False,True,True
13228,899.0,404.0,0,Palm Tree,Kids-Boys,Men,Navy Blue,Fall,Casual,Trousers,True,True,True
50973,835.0,835.0,1,Enamor,Adults-Women,Women,Maroon,Summer,Casual,Bra,False,True,True
31178,599.0,299.0,1,Gini and Jony,Kids-Girls,Girls,Black,Summer,Casual,Tops,False,True,True
19712,2299.0,2299.0,0,United Colors of Benetton,Adults-Men,Men,Purple,Summer,Casual,Shirts,True,True,True
46816,399.0,199.0,1,Gini and Jony,Kids-Girls,Girls,Yellow,Summer,Casual,Tops,False,True,True
13826,1099.0,1099.0,1,Indigo Nation,Adults-Men,Men,Navy Blue,Fall,Casual,Sweaters,True,True,True
48382,3499.0,3499.0,0,French Connection,Adults-Men,Men,Blue,Summer,Casual,Jeans,True,True,True
30298,399.0,399.0,1,Myntra,Adults-Men,Men,Off White,Summer,Casual,Tshirts,True,True,True
7903,599.0,479.0,1,Proline,Adults-Men,Men,Navy Blue,Fall,Casual,Tshirts,True,True,True
19520,2799.0,2799.0,0,United Colors of Benetton,Adults-Men,Men,Blue,Fall,Casual,Sweaters,True,True,True
39127,499.0,499.0,0,Aneri,Adults-Women,Women,Pink,Fall,Casual,Leggings,False,True,True
57158,800.0,800.0,0,Elle,Adults-Women,Women,Pink,Summer,Casual,Tshirts,True,True,True
5668,449.0,449.0,1,Tantra,Adults-Men,Men,Purple,Summer,Casual,Tshirts,True,True,True
57964,899.0,899.0,0,Prafful,Adults-Women,Women,Brown,Fall,Ethnic,Sarees,True,True,True
56816,1249.0,1249.0,1,John Players,Adults-Men,Men,White,Summer,Casual,Shirts,True,True,True
59062,1199.0,419.0,0,Global Desi,Adults-Women,Women,Multi,Summer,Ethnic,Kurtas,False,True,True
53558,449.0,449.0,0,Probase,Adults-Men,Men,Navy Blue,Summer,Casual,Boxers,False,True,True
6871,2200.0,2200.0,1,Forever New,Adults-Women,Women,Multi,Summer,Casual,Tops,False,True,True
19580,1199.0,1199.0,0,United Colors of Benetton,Adults-Men,Men,White,Summer,Casual,Tshirts,True,True,True
12168,299.0,299.0,1,AURELIA,Adults-Women,Women,Maroon,Fall,Ethnic,Dupatta,False,True,True
13886,1899.0,1899.0,1,SCULLERS,Adults-Men,Men,Black,Fall,Casual,Shirts,True,True,True
9839,899.0,899.0,1,Puma,Adults-Men,Men,White,Fall,Sports,Tshirts,True,True,True
48110,3299.0,3299.0,1,French Connection,Adults-Women,Women,Red,Summer,Casual,Shorts,False,True,True
9237,519.0,519.0,1,Mark Taylor,Adults-Men,Men,Blue,Fall,Formal,Shirts,True,True,True
13288,1099.0,494.0,1,Gini and Jony,Kids-Boys,Men,Beige,Fall,Casual,Trousers,True,True,True
51801,999.0,999.0,0,Bwitch,Adults-Women,Women,Pink,Summer,Casual,Nightdress,False,True,True
17628,4499.0,4499.0,1,ADIDAS,Adults-Men,Men,Charcoal,Fall,Casual,Jackets,True,True,True
30836,2690.0,2690.0,1,Fabindia,Adults-Women,Women,White,Summer,Ethnic,Kurtas,False,True,True
27881,1099.0,1099.0,1,SCULLERS FOR HER,Adults-Women,Women,Beige,Summer,Casual,Shirts,True,True,True
26953,299.0,299.0,1,Jealous 21,Adults-Women,Women,Pink,Summer,Casual,Tops,False,True,True
1866,499.0,499.0,1,Inkfruit,Adults-Men,Men,Maroon,Summer,Casual,Tshirts,True,True,True
20298,899.0,899.0,1,Jealous 21,Adults-Women,Women,Pink,Fall,Casual,Sweaters,True,True,True
8781,1299.0,1299.0,1,Indigo Nation,Adults-Men,Men,Maroon,Fall,Casual,Shirts,True,True,True
9653,1349.0,1349.0,1,Indigo Nation,Adults-Men,Men,Purple,Fall,Casual,Shirts,True,True,True
51459,1600.0,1600.0,1,Tonga,Adults-Women,Women,White,Summer,Casual,Tops,False,True,True
28491,699.0,699.0,0,Urban Yoga,Adults-Men,Men,Maroon,Fall,Casual,Tshirts,True,True,True
23079,1899.0,1899.0,0,Arrow Sport,Adults-Men,Men,Green,Fall,Casual,Shirts,True,True,True
10855,1195.0,1195.0,1,Wrangler,Adults-Men,Men,White,Fall,Casual,Tshirts,True,True,True
59634,9000.0,9000.0,0,FNF,Adults-Women,Women,Green,Fall,Ethnic,Sarees,True,True,True
10069,549.0,549.0,0,Puma,Adults-Men,Men,Black,Fall,Casual,Tshirts,True,True,True
38603,895.0,895.0,1,Nike,Adults-Men,Men,Blue,Summer,Casual,Tshirts,True,True,True
4970,299.0,149.0,1,Gini and Jony,Kids-Boys,Men,Blue,Summer,Casual,Tshirts,True,True,True
11389,999.0,999.0,1,United Colors of Benetton,Adults-Men,Men,White,Fall,Casual,Tshirts,True,True,True
16990,1499.0,1499.0,0,United Colors of Benetton,Adults-Women,Women,Red,Summer,Casual,Sweaters,True,True,True
54319,449.0,449.0,0,Garfield,Adults-Women,Women,Red,Summer,Casual,Briefs,False,True,True
2089,699.0,699.0,0,Adidas,Adults-Men,Men,Purple,Fall,Sports,Tshirts,True,True,True
9461,899.0,899.0,1,John Miller,Adults-Men,Men,White,Fall,Formal,Shirts,True,True,True
3967,999.0,999.0,1,Jealous 21,Adults-Women,Women,Pink,Summer,Casual,Tops,False,True,True
22399,519.0,519.0,1,Mark Taylor,Adults-Men,Men,Blue,Fall,Casual,Shirts,True,True,True
19322,999.0,999.0,0,Myntra,Adults-Men,Men,Blue,Fall,Casual,Sweatshirts,True,True,True
8775,1499.0,1499.0,1,Indigo Nation,Adults-Men,Men,Green,Fall,Casual,Shirts,True,True,True
13618,299.0,299.0,0,Hanes,Adults-Men,Men,Black,Summer,Casual,Innerwear Vests,False,True,True
55831,899.0,899.0,1,SDL by Sweet Dreams,Adults-Women,Women,White,Summer,Casual,Nightdress,False,True,True
28465,499.0,499.0,1,Urban Yoga,Adults-Women,Women,Magenta,Summer,Casual,Tshirts,True,True,True
39725,1499.0,1499.0,0,Arrow Woman,Adults-Women,Women,Charcoal,Summer,Formal,Skirts,True,True,True
56688,760.0,760.0,1,Fabindia,Adults-Men,Men,Grey,Summer,Ethnic,Kurtas,False,True,True
4984,899.0,404.0,1,Palm Tree,Kids-Girls,Women,White,Summer,Casual,Dresses,True,True,True
58520,2400.0,2400.0,0,Tonga,Adults-Women,Women,Black,Fall,Casual,Dresses,True,True,True
49660,1499.0,799.0,1,Mineral,Adults-Women,Women,Green,Summer,Casual,Tops,False,True,True
19110,499.0,499.0,0,Campbell,Adults-Men,Men,Beige,Winter,Casual,Tshirts,True,True,True
29785,799.0,399.0,0,Basics,Adults-Men,Men,Blue,Summer,Casual,Tshirts,True,True,True
34208,599.0,239.0,0,Proline,Adults-Men,Men,Blue,Summer,Casual,Tshirts,True,True,True
2841,549.0,549.0,1,Mr. Men Little Miss,Adults-Men,Men,Grey,Summer,Casual,Tshirts,True,True,True
59096,499.0,499.0,0,Peri Peri,Adults-Women,Women,White,Summer,Casual,Bra,False,True,True
40987,179.0,89.0,1,Gini and Jony,Kids-Boys,Boys,Blue,Summer,Casual,Tshirts,True,True,True
57930,1699.0,1699.0,1,French Connection,Adults-Men,Men,White,Summer,Casual,Tshirts,True,True,True
11719,1849.0,1849.0,1,Lee,Adults-Men,Men,Yellow,Summer,Casual,Shirts,True,True,True
39173,1599.0,1599.0,1,Aneri,Adults-Women,Women,Red,Summer,Ethnic,Kurtas,False,True,True
6885,2000.0,2000.0,1,Forever New,Adults-Women,Women,White,Summer,Casual,Dresses,True,True,True
19574,1599.0,1599.0,0,United Colors of Benetton,Adults-Men,Men,Grey,Summer,Casual,Track Pants,True,True,True
7957,799.0,799.0,1,Puma,Adults-Women,Women,Green,Fall,Sports,Tops,False,True,True
13872,1499.0,1499.0,1,SCULLERS,Adults-Men,Men,Purple,Fall,Casual,Shirts,True,True,True
50329,499.0,499.0,1,AURELIA,Adults-Women,Women,Teal,Summer,Ethnic,Kurtas,False,True,True
18694,245.0,245.0,0,Hanes,Adults-Men,Men,Blue,Summer,Casual,Trunk,False,True,True
19746,1399.0,1399.0,1,ADIDAS Originals,Adults-Men,Men,Black,Fall,Casual,Tshirts,True,True,True
28001,149.0,149.0,0,Jockey,Adults-Men,Men,Navy Blue,Summer,Casual,Briefs,False,True,True
27875,1499.0,1499.0,1,SCULLERS FOR HER,Adults-Women,Women,White,Summer,Casual,Shirts,True,True,True
7359,449.0,449.0,1,Tantra,Adults-Men,Men,Purple,Fall,Casual,Tshirts,True,True,True
31910,199.0,199.0,0,Heart 2 Heart,Adults-Women,Women,Yellow,Summer,Casual,Briefs,False,True,True
1892,1999.0,1999.0,1,FIFA,Adults-Men,Men,Blue,Winter,Casual,Sweatshirts,True,True,True
14059,1299.0,1299.0,1,Flying Machine,Adults-Men,Men,White,Fall,Casual,Tshirts,True,True,True
40389,324.0,324.0,0,Tokyo Talkies,Adults-Women,Women,Blue,Summer,Casual,Tshirts,True,True,True
12533,1899.0,1899.0,1,Puma,Adults-Women,Women,Purple,Fall,Casual,Jackets,True,True,True
54326,499.0,499.0,0,Garfield,Adults-Women,Women,White,Summer,Casual,Briefs,False,True,True
16193,1799.0,1799.0,0,Puma,Adults-Men,Men,Green,Fall,Casual,Sweaters,True,True,True
3958,499.0,499.0,1,Jealous 21,Adults-Women,Women,Green,Summer,Casual,Tops,False,True,True
5293,999.0,999.0,1,Puma,Adults-Women,Women,Blue,Summer,Casual,Tshirts,True,True,True
59439,2399.0,2399.0,0,Arrow,Adults-Men,Men,Pink,Fall,Formal,Shirts,True,True,True
24051,519.0,259.0,1,LOCOMOTIVE,Adults-Men,Men,White,Summer,Casual,Tshirts,True,True,True
10056,5499.0,5499.0,0,ADIDAS,Adults-Men,Men,Black,Fall,Sports,Tracksuits,True,True,True
56643,549.0,549.0,0,Mumbai Slang,Adults-Women,Women,Blue,Summer,Casual,Tunics,False,True,True
31583,389.0,389.0,0,Mark Taylor,Adults-Men,Men,White,Summer,Casual,Tshirts,True,True,True
3356,399.0,399.0,1,Myntra,Adults-Men,Men,Black,Summer,Casual,Tshirts,True,True,True
2284,1095.0,1095.0,0,Nike,Adults-Men,Men,Yellow,Fall,Sports,Tshirts,True,True,True
51466,599.0,599.0,0,Denizen,Adults-Men,Men,Green,Summer,Casual,Tshirts,True,True,True
17273,1599.0,1599.0,0,U.S. Polo Assn.,Adults-Men,Men,White,Fall,Casual,Tshirts,True,True,True
23046,899.0,539.0,0,Arrow Woman,Adults-Women,Women,Black,Fall,Casual,Leggings,False,True,True
54928,790.0,790.0,0,Do u speak green,Adults-Men,Men,Cream,Summer,Casual,Tshirts,True,True,True
47503,175.0,175.0,1,Facit,Adults-Men,Men,Green,Summer,Casual,Innerwear Vests,False,True,True
15140,1799.0,1799.0,0,Arrow Sport,Adults-Men,Men,Maroon,Fall,Casual,Shirts,True,True,True
21375,1299.0,1299.0,0,Manchester United,Adults-Men,Men,Navy Blue,Fall,Casual,Tshirts,True,True,True
45630,475.0,475.0,0,Park Avenue,Adults-Men,Men,Navy Blue,Summer,Casual,Briefs,False,True,True
37210,2099.0,2099.0,0,United Colors of Benetton,Adults-Men,Men,Multi,Summer,Casual,Shirts,True,True,True
53755,1399.0,1399.0,0,ADIDAS,Adults-Men,Men,Blue,Summer,Casual,Shorts,False,True,True
14092,1299.0,1299.0,1,Flying Machine,Adults-Women,Women,Green,Fall,Casual,Sweaters,True,True,True
1859,499.0,499.0,1,Inkfruit,Adults-Men,Men,Red,Summer,Casual,Tshirts,True,True,True
32762,849.0,849.0,0,John Miller,Adults-Men,Men,Blue,Summer,Formal,Shirts,True,True,True
56227,1299.0,1299.0,0,SDL by Sweet Dreams,Adults-Men,Men,Blue,Summer,Casual,Night suits,False,True,True
24607,1999.0,1999.0,0,SPYKAR,Adults-Women,Women,Blue,Fall,Casual,Jeans,True,True,True
10432,1499.0,749.0,1,Flying Machine,Adults-Men,Men,Blue,Fall,Casual,Shirts,True,True,True
54570,999.0,999.0,0,Sushilas,Adults-Women,Women,Red,Summer,Ethnic,Kurtas,False,True,True
26150,1099.0,1099.0,0,John Miller,Adults-Men,Men,Grey,Summer,Formal,Trousers,True,True,True
42415,1099.0,1099.0,1,W,Adults-Women,Women,White,Summer,Ethnic,Kurtas,False,True,True
